EmployeeCount,EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,DistanceFromHome(kms),JobInvolvement,JobLevel,JobSatisfaction,HourlyRate(USD),DailyRate(USD),MonthlyRate(USD),MonthlyIncome (USD),SalaryHike(RS),StockOptionLevel,StandardHours,OverTime,No.ofCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrmanager,EnvironmentSatisfaction,TrainingTimesLastYear,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,Attrition
1,1608,2,6,0,44,3,3,4,1,7,3,5,4,31,1313,3549,19049,1400,1,80,1,0,23,22,7,1,10,2,4,2,1,4,0
1,1609,2,7,1,30,2,3,4,1,7,2,1,2,48,241,5348,2141,1200,1,80,0,1,6,6,4,1,1,2,3,2,1,2,0
1,1611,2,3,0,45,1,5,4,1,5,1,2,1,50,1015,23447,5769,1400,0,80,1,1,10,10,7,1,4,3,3,3,1,1,0
1,1612,3,8,1,45,2,3,3,0,26,2,2,1,52,336,24162,4385,1500,1,80,0,1,10,10,7,4,5,1,2,3,1,1,0
1,1613,3,8,1,31,1,4,5,2,2,3,2,1,54,715,21602,5332,1300,0,80,0,7,10,5,2,0,3,4,3,3,1,4,0
1,1614,2,5,0,36,2,4,2,1,12,3,2,3,76,559,12421,4663,1200,2,80,1,9,7,3,2,1,1,3,2,3,1,2,0
1,1615,2,5,1,34,3,4,2,2,10,4,2,4,42,426,17000,4724,1300,1,80,0,1,9,9,7,7,2,3,3,3,1,1,0
1,1617,2,3,0,49,2,4,2,1,25,3,1,1,84,722,22102,3211,1400,1,80,0,1,10,9,6,1,4,3,3,2,1,4,0
1,1618,2,5,1,39,2,5,4,1,10,3,2,1,76,1387,3835,5377,1300,3,80,0,2,10,7,7,7,7,2,3,3,1,4,0
1,1619,2,3,1,27,3,3,5,1,19,2,1,1,67,1302,16290,4066,1100,2,80,0,1,7,7,7,0,7,4,3,3,1,1,0
1,1621,2,7,1,35,2,5,2,1,18,4,2,1,48,819,26312,5208,1100,0,80,0,1,16,16,15,1,10,2,2,3,1,4,0
1,1622,2,5,0,28,3,3,4,1,27,1,2,1,39,580,20460,4877,2100,1,80,0,0,6,5,3,0,0,2,5,2,2,2,0
1,1623,2,7,1,21,1,1,4,1,5,3,1,4,97,546,26009,3117,1800,0,80,0,1,3,2,2,2,2,3,2,3,1,3,0
1,1624,3,9,0,18,1,2,4,2,3,3,1,4,70,544,18420,1569,1200,0,80,1,1,0,0,0,0,0,2,2,4,1,3,1
1,1625,1,4,0,47,2,4,2,1,26,3,5,3,98,1176,5220,19658,1100,1,80,0,3,27,5,2,1,0,4,2,3,1,3,0
1,1627,2,3,1,39,3,2,4,1,3,2,2,3,76,170,10302,3069,1500,1,80,0,0,11,10,8,0,7,3,3,3,1,4,0
1,1628,2,5,0,40,2,3,2,1,15,2,3,3,80,884,25800,10435,1300,2,80,0,1,18,18,15,14,12,1,2,3,1,4,0
1,1630,2,1,0,35,2,4,2,0,8,3,2,3,52,208,12250,4148,1200,1,80,0,1,15,14,11,2,9,3,5,3,1,4,0
1,1631,2,5,1,37,2,3,2,1,19,3,2,3,85,671,26493,5768,1700,3,80,0,3,9,4,3,0,2,3,2,2,1,1,0
1,1633,2,5,0,39,1,3,4,2,4,3,2,3,81,711,3140,5042,1300,0,80,0,0,10,9,2,3,8,1,2,1,1,4,0
1,1635,2,5,0,45,3,2,5,1,2,2,2,4,59,1329,5388,5770,1900,2,80,0,1,10,10,7,3,9,4,3,3,1,1,0
1,1638,2,5,0,38,2,2,4,1,2,2,3,3,54,397,14199,7756,1900,1,80,1,3,10,5,4,0,2,4,6,4,1,4,0
1,1639,3,8,1,35,2,3,4,1,10,2,3,1,55,737,21530,10306,1700,0,80,0,9,15,13,12,6,0,4,3,3,1,3,1
1,1640,2,7,0,37,2,3,4,1,10,3,1,2,71,1470,9953,3936,1100,1,80,0,1,8,8,4,7,7,2,2,1,1,1,0
1,1641,2,5,0,40,1,3,2,1,16,3,3,4,84,448,19948,7945,1500,0,80,1,6,18,4,2,3,3,3,2,2,1,4,0
1,1642,1,1,1,44,2,5,1,2,1,3,2,4,37,602,10503,5743,1100,0,80,1,4,14,10,7,0,2,1,3,3,1,3,0
1,1644,2,4,1,48,2,5,4,2,4,2,4,4,89,365,5602,15202,2500,1,80,0,2,23,2,2,2,2,3,3,3,2,2,0
1,1645,3,8,1,35,3,2,4,1,15,1,2,4,59,763,22098,5440,1400,2,80,1,6,7,2,2,2,2,1,2,2,1,4,1
1,1646,2,7,0,24,1,1,6,2,2,3,1,4,32,567,17218,3760,1300,0,80,1,1,6,6,3,1,3,1,2,3,1,3,0
1,1647,2,7,0,27,2,3,4,1,8,4,1,3,86,486,22490,3517,1700,0,80,0,7,5,3,2,0,2,2,0,3,1,1,0
1,1648,2,7,1,27,1,3,4,2,2,3,1,4,87,591,6297,2580,1300,0,80,0,2,6,4,2,1,2,4,0,2,1,3,0
1,1649,2,3,1,40,1,3,2,1,7,3,1,1,73,1329,3339,2166,1400,0,80,1,3,10,4,2,0,3,1,3,1,1,2,1
1,1650,3,8,1,29,1,3,4,1,10,2,2,3,42,469,23413,5869,1100,0,80,0,9,8,5,2,1,4,3,2,3,1,3,0
1,1651,2,1,0,36,2,4,2,1,5,3,3,1,42,711,22792,8008,1200,2,80,0,4,9,3,2,0,2,2,6,3,1,3,0
1,1653,2,5,1,25,3,1,2,2,2,4,2,3,77,772,4973,5206,1700,2,80,0,1,7,7,7,0,7,4,6,3,1,3,0
1,1654,2,5,1,39,2,3,4,1,12,3,2,2,66,492,7693,5295,2100,0,80,0,4,7,5,4,1,0,4,3,3,2,3,0
1,1655,2,6,0,49,2,4,5,1,22,3,4,2,72,301,3498,16413,1600,2,80,0,3,27,4,2,1,2,1,2,3,1,2,0
1,1656,2,6,0,50,3,5,2,1,17,2,3,1,50,813,21981,13269,1500,3,80,0,5,19,14,11,1,11,4,3,3,1,3,0
1,1657,3,9,0,20,1,3,4,1,2,3,1,3,31,1141,13251,2783,1900,0,80,0,1,2,2,2,2,2,3,3,3,1,1,0
1,1658,2,7,0,34,3,3,2,1,3,3,2,2,66,1130,19332,5433,1200,1,80,0,1,11,11,8,7,9,4,2,3,1,3,0
1,1659,2,3,1,36,1,3,2,1,7,3,1,2,77,311,10950,2013,1100,0,80,0,2,15,4,3,1,3,1,4,3,1,3,0
1,1661,2,1,0,49,2,1,2,1,6,2,4,3,41,465,11652,13966,1900,1,80,1,2,30,15,11,2,12,3,3,3,1,2,0
1,1662,2,5,0,36,2,4,4,0,1,2,2,3,33,894,15411,4374,1500,0,80,0,0,4,3,2,1,2,4,6,3,1,3,0
1,1664,2,1,1,36,3,2,2,1,3,4,2,1,79,1040,26308,6842,2000,1,80,0,6,13,5,4,0,4,4,3,3,2,1,0
1,1665,2,4,0,54,2,5,4,1,22,3,4,3,91,584,18685,17426,2500,1,80,0,3,36,10,8,4,7,2,6,3,2,3,0
1,1666,2,6,1,43,2,2,2,1,15,2,4,3,65,1291,3525,17603,2400,1,80,0,1,14,14,10,6,11,3,3,3,2,1,0
1,1667,3,8,1,35,1,4,5,2,12,3,2,4,36,880,10414,4581,2400,0,80,1,3,13,11,9,6,7,4,2,4,2,1,1
1,1668,2,7,1,38,2,3,2,2,1,3,2,4,90,1189,9867,4735,1500,2,80,0,7,19,13,11,2,9,4,4,4,1,4,0
1,1669,3,8,1,29,3,3,4,1,5,2,2,2,43,991,3356,4187,1300,1,80,1,1,10,10,0,0,9,1,3,2,1,2,0
1,1670,3,8,1,33,3,4,4,1,2,3,2,4,93,392,3921,5505,1400,2,80,0,1,6,6,2,0,4,4,5,3,1,3,0
1,1671,2,7,1,32,3,3,4,1,2,3,2,2,45,977,25518,5470,1300,2,80,0,0,10,9,5,1,6,4,4,2,1,3,0
1,1673,3,8,0,31,2,4,2,1,5,3,2,4,67,1112,22589,5476,1100,2,80,0,1,10,10,0,0,2,1,2,3,1,1,0
1,1674,2,3,0,49,3,3,4,1,16,3,1,1,74,464,24941,2587,1600,1,80,1,4,17,2,2,2,2,4,2,2,1,2,0
1,1675,2,3,0,38,1,3,4,2,2,2,1,2,42,148,23826,2440,2200,0,80,0,1,4,4,3,3,3,4,3,3,2,2,0
1,1676,3,4,0,47,3,4,2,1,2,4,4,2,47,1225,21086,15972,1400,3,80,0,6,29,3,2,1,2,2,2,3,1,3,0
1,1677,2,4,1,49,1,3,2,1,1,3,4,3,36,809,22384,15379,1400,0,80,0,4,23,8,7,0,0,3,2,3,1,1,0
1,1678,3,8,1,41,1,2,2,1,23,3,3,3,80,1206,11591,7082,1600,0,80,1,3,21,2,0,0,2,4,2,3,1,4,0
1,1680,3,9,1,20,1,1,2,1,9,3,1,1,54,727,21082,2728,1100,0,80,0,1,2,2,2,0,2,4,3,3,1,1,0
1,1681,3,8,0,33,3,3,2,0,16,3,2,4,36,530,16130,5368,2500,1,80,1,1,7,6,5,1,2,3,2,3,2,3,0
1,1682,2,1,1,36,2,4,2,1,26,3,2,3,80,1351,7419,5347,1400,2,80,0,6,10,3,2,0,2,1,2,2,1,2,0
1,1683,1,1,0,44,3,3,2,1,1,3,1,4,44,528,4167,3195,1800,3,80,1,4,8,2,2,2,2,3,2,3,1,1,0
1,1684,2,3,1,23,1,1,4,1,8,2,1,3,93,1320,20586,3989,1100,0,80,1,1,5,5,4,1,2,4,2,3,1,1,1
1,1687,2,3,0,38,2,2,4,1,4,3,1,3,87,1495,26176,3306,1900,1,80,0,7,7,0,0,0,0,4,5,2,1,4,0
1,1689,2,1,1,53,2,4,4,1,24,4,3,4,48,1395,3458,7005,1500,0,80,0,3,11,4,3,1,2,2,2,3,1,3,0
1,1691,3,9,0,48,2,2,4,2,7,3,1,3,95,708,11740,2655,1100,2,80,1,2,19,9,7,7,7,4,3,3,1,3,1
1,1692,2,3,1,32,1,4,2,1,2,3,1,2,95,1259,24852,1393,1200,0,80,0,1,1,1,0,0,0,4,2,3,1,1,1
1,1693,2,3,1,26,1,3,4,0,7,3,1,4,76,786,11925,2570,2000,0,80,0,1,7,7,7,5,7,4,5,3,2,3,0
1,1694,2,7,1,55,3,3,6,1,22,2,1,2,94,1441,23737,3537,1200,1,80,0,5,8,4,2,1,2,1,1,3,1,4,0
1,1696,2,3,1,34,2,2,4,1,5,2,2,4,57,1157,11912,3986,1400,1,80,0,1,15,15,10,4,13,2,3,4,1,3,0
1,1697,2,1,1,60,3,4,4,1,1,1,3,4,92,370,20467,10883,2000,1,80,0,3,19,1,0,0,0,3,2,4,2,3,0
1,1698,2,3,1,33,2,3,4,1,21,4,1,2,79,267,13637,2028,1800,3,80,0,1,14,14,11,2,13,2,6,3,1,4,0
1,1700,3,8,1,37,3,4,4,2,1,1,2,4,31,1278,7677,9525,1400,2,80,0,1,6,6,3,1,3,3,2,2,1,3,0
1,1701,2,7,0,34,2,3,2,1,19,2,1,4,35,678,20338,2929,1200,0,80,0,1,10,10,9,8,7,2,3,3,1,2,0
1,1702,3,9,1,23,3,3,2,1,7,3,1,4,99,427,25103,2275,2100,1,80,1,1,3,3,2,0,2,3,2,3,2,2,1
1,1703,2,1,0,44,2,3,2,1,2,4,3,4,96,921,14810,7879,1900,1,80,1,1,9,8,7,6,7,3,2,3,1,2,0
1,1704,2,7,1,35,1,4,4,2,2,2,1,4,79,146,13970,4930,1400,0,80,1,0,6,5,4,1,4,1,2,4,1,3,0
1,1706,3,8,1,43,2,3,4,1,2,3,2,4,73,1179,6069,7847,1700,1,80,1,1,10,10,9,8,8,4,3,3,1,1,0
1,1707,2,7,1,24,2,3,4,1,9,4,1,3,62,581,17616,4401,1600,1,80,0,1,5,5,3,0,4,3,1,3,1,4,0
1,1708,3,8,1,41,1,3,3,1,6,3,3,3,35,918,15869,9241,1200,0,80,0,1,10,10,8,8,7,4,3,3,1,2,0
1,1709,2,3,0,29,2,4,4,1,9,3,1,3,43,1082,25412,2974,1700,1,80,0,9,9,5,3,1,2,4,2,3,1,3,0
1,1710,3,9,0,36,1,4,2,1,2,3,2,4,51,530,7439,4502,1500,0,80,0,3,17,13,7,6,7,3,2,2,1,3,0
1,1712,2,1,1,45,2,1,2,0,1,2,3,3,74,1238,3395,10748,2300,1,80,0,3,25,23,15,14,4,3,3,2,2,4,0
1,1714,1,1,1,24,2,1,1,1,22,1,1,3,58,240,11585,1555,1100,1,80,0,1,1,1,0,0,0,4,2,3,1,3,1
1,1716,3,8,1,47,2,3,2,2,9,1,4,3,82,1093,24164,12936,1100,0,80,0,7,25,23,5,14,10,3,3,1,1,3,1
1,1718,2,3,1,26,2,4,4,1,17,1,1,3,62,390,6217,2305,1500,3,80,0,1,3,3,2,0,2,4,3,4,1,3,0
1,1719,2,6,0,45,1,2,6,1,28,2,4,2,48,1005,17119,16704,1100,0,80,0,1,21,21,6,8,6,4,2,3,1,3,0
1,1720,2,7,1,32,2,3,2,2,10,3,1,3,56,585,17360,3433,1300,1,80,0,6,10,5,2,1,3,1,3,2,1,1,0
1,1721,2,3,1,31,2,4,2,1,2,3,1,3,69,741,18103,3477,1400,1,80,0,1,6,5,2,0,3,2,2,4,1,4,0
1,1722,1,1,1,41,2,3,1,0,4,1,2,2,60,552,20794,6430,1900,1,80,0,6,10,3,2,1,2,3,4,3,1,2,0
1,1724,2,5,0,40,2,2,2,1,8,3,2,1,92,369,5041,6516,1600,1,80,1,2,18,1,0,0,0,2,3,3,1,2,0
1,1725,2,3,1,24,3,1,4,1,29,3,1,1,91,506,3622,3907,1300,3,80,0,1,6,6,2,1,2,2,2,4,1,2,0
1,1727,2,1,1,46,1,4,2,1,13,3,2,2,34,717,9697,5562,1400,0,80,0,6,19,10,7,0,9,3,3,3,1,4,0
1,1728,2,5,1,35,2,4,2,1,27,3,2,3,49,1370,5151,6883,1600,1,80,0,2,17,7,7,0,7,4,3,3,1,2,0
1,1729,2,7,1,30,2,1,2,1,16,3,1,4,33,793,3811,2862,1200,1,80,0,1,10,10,0,0,8,2,2,2,1,2,0
1,1731,3,8,1,47,2,4,3,0,2,3,2,2,87,543,3536,4978,1100,1,80,0,7,4,1,0,0,0,3,3,1,1,4,0
1,1732,3,8,1,46,3,3,2,1,2,3,3,4,74,1277,5596,10368,1200,1,80,1,4,13,10,6,0,3,3,5,2,1,2,0
1,1733,3,8,1,36,3,5,3,1,13,2,2,1,96,1456,8658,6134,1300,3,80,1,5,16,2,2,2,2,2,3,3,1,2,1
1,1734,3,8,1,32,1,2,2,1,1,1,2,2,34,964,12147,6735,1500,0,80,0,6,10,0,0,0,0,1,2,3,1,2,1
1,1735,2,3,0,23,1,1,4,1,4,3,1,2,51,160,12862,3295,1300,0,80,0,1,3,3,2,1,2,3,3,1,1,3,0
1,1736,2,5,0,31,1,1,6,2,24,3,2,4,30,163,6670,5238,2000,0,80,0,2,9,5,4,1,4,4,3,2,2,4,0
1,1737,2,3,1,39,2,3,2,0,1,3,2,4,77,792,8989,6472,1500,1,80,1,1,9,9,8,5,8,4,2,3,1,4,0
1,1739,3,8,1,32,2,3,2,1,19,1,3,3,80,371,3840,9610,1300,1,80,0,3,10,4,3,0,2,4,2,1,1,3,0
1,1740,3,4,1,40,1,4,4,1,7,3,5,2,88,611,4349,19833,1400,0,80,0,1,21,21,8,12,8,2,3,2,1,2,0
1,1744,1,1,0,45,2,3,2,1,4,1,3,3,56,176,6595,9756,2100,2,80,0,4,9,5,0,0,3,3,2,4,2,3,0
1,1745,2,7,0,30,1,4,6,2,2,2,1,1,78,1312,26427,4968,1600,0,80,0,0,10,9,7,0,7,4,2,3,1,4,0
1,1746,1,1,1,24,2,3,4,2,10,3,1,4,59,897,2097,2145,1400,1,80,0,0,3,2,2,2,1,1,2,3,1,4,0
1,1747,1,1,0,30,3,3,1,2,8,2,1,4,66,600,9732,2180,1100,1,80,0,6,6,4,2,1,2,3,0,2,1,3,1
1,1749,3,8,1,31,2,3,6,1,5,3,2,3,51,1003,20943,8346,1900,1,80,0,1,6,5,2,0,2,1,3,3,1,3,0
1,1751,2,7,0,27,1,3,4,1,8,3,1,4,67,1054,6152,3445,1100,0,80,0,1,6,6,2,1,4,3,5,2,1,3,0
1,1752,3,9,0,29,1,3,3,1,9,1,1,2,52,428,14630,2760,1300,0,80,0,1,2,2,2,2,2,2,3,3,1,3,1
1,1753,2,1,1,29,1,3,2,2,1,4,2,3,70,461,23060,6294,1200,0,80,1,8,10,3,2,0,2,4,5,4,1,4,0
1,1754,3,8,1,30,3,2,3,1,15,2,3,1,94,979,3088,7140,1100,1,80,0,2,12,7,7,1,7,3,2,3,1,1,0
1,1755,2,7,1,34,2,4,4,1,2,4,1,4,97,181,5586,2932,1400,3,80,1,0,6,5,0,1,2,4,3,3,1,1,0
1,1756,3,8,0,33,1,3,3,0,2,3,2,2,62,1283,10697,5147,1500,0,80,0,8,13,11,7,1,7,4,2,2,1,4,0
1,1757,3,8,0,49,1,4,3,1,11,3,2,4,80,1313,8191,4507,1200,0,80,0,3,8,5,1,0,4,4,1,4,1,3,0
1,1758,3,8,0,33,1,3,2,1,16,3,3,1,74,211,10092,8564,2000,0,80,1,2,11,0,0,0,0,1,2,2,2,3,1
1,1760,2,3,0,38,2,2,4,2,2,2,1,2,75,594,15963,2468,1400,1,80,0,4,9,6,1,0,5,3,4,2,1,2,0
1,1761,3,8,1,31,2,4,3,1,16,3,3,3,70,1079,19002,8161,1300,3,80,0,2,10,1,0,0,0,1,2,3,1,1,1
1,1762,2,7,0,29,3,3,6,1,4,2,1,1,91,590,10007,2109,1300,1,80,0,1,1,1,0,0,0,4,2,3,1,3,0
1,1763,2,1,1,30,2,3,2,1,16,4,2,3,58,305,9128,5294,1600,1,80,0,3,10,7,0,1,7,3,3,3,1,3,0
1,1764,2,7,1,32,1,4,6,0,5,3,1,2,65,953,17674,2718,1400,0,80,0,2,12,7,7,0,7,2,3,3,1,2,0
1,1766,2,1,1,38,2,3,4,1,18,1,2,4,60,833,24539,5811,1600,1,80,1,3,15,1,0,1,0,2,2,3,1,3,0
1,1767,2,7,1,43,2,3,6,2,17,2,1,3,38,807,15587,2437,1600,1,80,1,9,6,1,0,0,0,3,4,3,1,4,1
1,1768,2,3,1,42,3,3,4,1,12,3,1,2,57,855,8952,2766,2200,3,80,0,8,7,5,3,0,4,2,6,2,2,2,0
1,1770,2,6,1,55,2,3,4,1,2,2,5,1,60,478,19805,19038,1200,3,80,0,8,34,1,0,0,0,3,2,3,1,2,0
1,1771,2,7,1,33,3,3,6,0,4,3,2,2,90,775,6194,3055,1500,2,80,0,5,11,9,8,1,7,4,2,2,1,4,0
1,1772,2,3,1,41,3,4,2,1,9,3,1,1,94,548,20520,2289,2000,2,80,0,1,5,5,3,0,4,3,2,3,2,2,0
1,1774,3,8,1,34,3,3,2,0,10,3,2,3,87,1375,12313,4001,1400,1,80,1,1,15,15,14,0,7,4,3,3,1,3,0
1,1775,2,5,0,53,2,4,4,0,1,2,4,3,60,661,22308,12965,2000,3,80,1,4,27,3,2,0,2,1,2,2,2,4,0
1,1778,1,1,1,43,1,3,2,1,2,3,1,4,97,244,5033,3539,1300,0,80,0,0,10,9,7,1,8,2,5,3,1,2,0
1,1779,3,8,0,34,1,2,2,1,3,1,2,4,32,511,25353,6029,1200,0,80,0,5,6,2,2,2,2,4,3,3,1,1,0
1,1780,3,9,1,21,1,1,3,1,7,3,1,2,31,337,4567,2679,1300,0,80,0,1,1,1,0,1,0,2,3,3,1,2,1
1,1782,2,3,0,38,2,2,5,1,6,2,1,3,40,1153,16376,3702,1100,1,80,0,1,5,5,4,0,4,4,3,3,1,2,0
1,1783,2,3,0,22,2,1,4,1,8,3,1,1,79,1294,15999,2398,1700,0,80,1,1,1,1,0,0,0,3,6,3,1,3,1
1,1784,3,8,0,31,2,4,3,1,29,2,2,4,91,196,13402,5468,1400,2,80,0,1,13,12,7,5,7,1,3,3,1,1,0
1,1786,2,4,0,51,2,3,6,1,3,3,3,3,53,942,22984,13116,1100,0,80,0,2,15,2,2,2,2,1,2,3,1,4,0
1,1787,3,8,1,37,2,2,3,1,9,2,2,2,46,589,8800,4189,1400,2,80,0,1,5,5,2,0,3,2,2,3,1,1,0
1,1789,2,6,1,46,3,4,4,1,2,3,5,4,46,734,14218,19328,1700,1,80,1,7,24,2,1,2,2,3,3,3,1,3,0
1,1790,2,1,1,36,2,3,2,1,10,3,3,1,90,1383,25949,8321,1300,1,80,1,7,15,12,8,5,7,4,1,3,1,4,0
1,1792,2,7,1,44,3,2,4,2,1,3,1,2,99,429,11092,2342,1200,3,80,1,1,6,5,3,2,3,3,2,2,1,3,1
1,1794,1,1,1,37,3,2,5,1,8,3,2,2,89,1239,12832,4071,1300,0,80,0,2,19,10,0,4,7,3,4,2,1,3,0
1,1797,3,8,1,35,1,3,2,1,27,3,2,4,84,303,13492,5813,1800,0,80,1,1,10,10,7,7,7,3,2,3,1,4,1
1,1798,2,7,1,33,2,4,2,1,8,4,1,1,90,867,6076,3143,1900,1,80,0,6,14,10,8,7,6,4,1,3,1,2,0
1,1799,2,7,1,28,2,3,2,1,1,3,1,4,82,1181,5531,2044,1100,1,80,0,1,5,5,3,0,3,3,6,4,1,3,0
1,1800,2,6,1,39,1,1,4,1,10,3,3,3,65,1253,7914,13464,2100,0,80,0,7,9,4,3,2,2,3,3,3,2,3,0
1,1801,3,8,1,46,1,2,2,0,26,2,2,2,98,849,25166,7991,1500,0,80,0,8,6,2,2,2,2,2,3,3,1,3,0
1,1802,2,3,0,40,2,2,2,1,2,3,1,1,99,616,25605,3377,1700,1,80,0,4,7,4,3,0,2,3,5,2,1,4,0
1,1803,2,1,1,42,2,3,4,1,13,4,2,1,95,1128,5696,5538,1800,2,80,0,5,10,0,0,0,0,2,2,2,1,3,0
1,1804,2,5,1,35,3,2,4,0,2,3,2,4,90,1180,24442,5762,1400,1,80,0,2,15,7,7,1,7,2,6,3,1,3,0
1,1805,1,1,1,38,3,3,1,0,2,3,1,2,100,1336,7129,2592,1300,3,80,0,5,13,11,10,3,8,1,3,3,1,4,0
1,1807,2,3,1,34,2,4,2,2,9,3,2,1,93,234,6208,5346,1700,1,80,0,4,11,7,1,0,7,4,3,2,1,3,1
1,1809,2,5,1,37,1,4,4,1,10,3,2,1,58,370,4992,4213,1500,0,80,0,1,10,10,3,0,8,4,4,1,1,2,1
1,1812,3,8,1,39,3,3,2,2,20,3,2,4,83,766,19188,4127,1800,1,80,0,2,7,2,1,2,2,3,6,3,1,4,0
1,1813,2,7,1,43,1,3,2,0,9,3,1,3,52,343,24978,2438,1300,0,80,0,4,7,3,2,1,2,1,2,2,1,3,0
1,1814,2,1,1,41,1,3,2,1,5,4,2,2,85,447,15530,6870,1200,0,80,0,3,11,3,2,1,2,2,3,1,1,1,0
1,1815,3,8,0,41,3,1,3,1,4,3,3,3,81,796,26458,10447,1300,1,80,1,0,23,22,14,13,5,3,3,4,1,4,0
1,1816,2,5,0,30,1,3,4,1,10,3,3,3,64,1092,2739,9667,1400,0,80,0,9,9,7,7,0,2,1,3,3,1,2,0
1,1818,1,1,0,26,2,2,4,1,20,3,1,2,69,920,6889,2148,1100,0,80,1,0,6,5,1,1,4,4,3,3,1,3,1
1,1821,2,1,0,46,2,2,4,1,21,3,2,2,66,261,10842,8926,2200,1,80,0,4,13,9,7,3,7,4,2,4,2,4,1
1,1822,2,1,0,40,3,3,2,1,1,3,2,4,52,1194,9060,6513,1700,1,80,0,4,12,5,3,0,3,3,3,3,1,4,0
1,1823,3,8,1,34,2,2,6,1,8,4,2,3,92,810,22128,6799,2100,2,80,0,1,10,10,8,4,8,2,5,3,2,3,0
1,1824,3,4,1,58,3,3,4,0,2,3,4,2,52,350,22577,16291,2200,1,80,0,4,37,16,9,14,14,2,0,2,2,4,0
1,1826,2,3,1,35,2,4,4,1,23,1,1,3,91,185,9696,2705,1600,1,80,0,0,6,5,4,0,3,2,2,4,1,2,0
1,1827,2,5,0,47,3,3,2,1,4,2,3,2,92,1001,19271,10333,1200,1,80,1,8,28,22,11,14,10,3,4,3,1,3,0
1,1829,2,1,0,40,3,3,2,1,12,3,2,1,47,750,10748,4448,1200,1,80,0,2,15,7,4,7,7,2,3,3,1,2,0
1,1830,2,7,0,54,2,4,4,1,7,3,2,4,68,431,15696,6854,1500,1,80,0,4,14,7,1,1,7,4,2,2,1,2,0
1,1833,3,8,0,31,2,4,3,2,7,3,3,1,68,1125,8277,9637,1400,2,80,0,2,9,3,2,2,2,1,3,3,1,4,0
1,1834,2,7,0,28,2,3,4,1,1,3,1,1,67,1217,12719,3591,2500,1,80,0,1,3,3,2,1,2,3,3,3,2,3,0
1,1835,3,9,0,38,2,4,3,1,2,1,2,4,77,723,4244,5405,2000,2,80,1,2,20,4,2,0,3,2,4,2,2,1,0
1,1836,3,8,1,26,1,3,4,1,10,3,2,4,46,572,9125,4684,1300,0,80,0,1,5,5,3,1,2,3,4,3,1,1,0
1,1837,2,6,1,58,2,4,2,2,15,3,4,3,87,1216,21624,15787,1400,0,80,1,2,23,2,2,2,2,1,3,3,1,2,0
1,1839,2,7,0,18,1,3,4,0,14,3,1,3,33,1431,8018,1514,1600,0,80,0,1,0,0,0,0,0,2,4,1,1,3,0
1,1842,1,1,1,31,2,5,1,1,18,4,1,1,89,359,21495,2956,1700,0,80,0,0,2,1,0,0,0,4,4,3,1,3,1
1,1844,1,1,1,29,3,3,1,1,13,2,1,1,56,350,3157,2335,1500,3,80,1,4,4,2,2,2,0,1,3,3,1,4,1
1,1845,3,8,0,45,2,4,2,0,2,3,2,3,67,589,19665,5154,2200,2,80,0,4,10,8,7,5,7,3,3,4,2,2,0
1,1847,2,7,0,36,2,4,5,1,2,3,2,2,73,430,19573,6962,2200,1,80,1,4,15,1,0,0,0,4,2,3,2,4,0
1,1849,3,8,1,43,2,4,2,2,2,3,2,4,92,1422,19246,5675,2000,1,80,0,1,7,7,7,7,7,1,5,3,2,3,0
1,1850,2,3,0,27,1,2,2,2,5,3,1,4,53,1297,19826,2379,1400,0,80,1,0,6,5,4,0,2,4,3,2,1,3,0
1,1852,2,3,1,29,2,1,4,2,20,3,1,4,40,574,7003,3812,1300,0,80,0,1,11,11,8,3,10,4,3,4,1,2,0
1,1853,3,8,1,32,1,4,3,2,10,3,2,4,79,1318,26075,4648,1300,0,80,0,8,4,0,0,0,0,4,2,4,1,3,0
1,1854,2,7,1,42,2,4,6,0,10,3,1,3,38,355,6161,2936,2200,2,80,0,3,10,6,3,3,3,3,1,2,2,2,0
1,1856,2,3,0,47,1,4,2,1,9,3,1,3,64,207,5411,2105,1200,0,80,0,4,7,2,2,2,0,2,2,3,1,3,0
1,1857,2,5,1,46,3,2,2,1,2,3,3,4,82,706,19989,8578,1400,1,80,0,3,12,9,8,4,7,4,4,2,1,3,0
1,1858,1,1,1,28,3,2,2,0,1,3,1,4,43,280,10494,2706,1500,1,80,0,1,3,3,2,2,2,3,2,3,1,2,0
1,1859,2,1,1,29,3,1,2,1,29,1,2,3,93,726,21143,6384,1700,2,80,0,8,11,7,0,1,6,4,3,3,1,4,0
1,1860,2,3,1,42,1,3,2,1,8,3,1,3,81,1142,13624,3968,1300,0,80,0,4,8,0,0,0,0,4,3,3,1,4,0
1,1862,3,8,1,32,1,4,3,1,2,2,2,2,82,414,26186,9907,1200,0,80,1,7,7,2,2,2,2,3,3,2,1,3,1
1,1863,3,8,0,46,3,3,6,1,3,4,4,1,45,1319,7739,13225,1200,1,80,0,2,25,19,17,2,8,1,5,3,1,4,0
1,1864,3,9,0,27,2,1,4,1,23,2,2,3,36,728,7018,3540,2100,1,80,0,1,9,9,8,5,8,2,5,3,2,4,0
